fold,Arm,Model,Feature,Kind,Importance_raw,Importance_share,Rank
8,Structured,XGBoost,addr_state_TN,structured,0.0,0.0,42
8,Structured,XGBoost,addr_state_UT,structured,24.115841,0.016469,19
8,Structured,XGBoost,addr_state_VA,structured,19.858484,0.013561,27
8,Structured,XGBoost,addr_state_VT,structured,23.510866,0.016055,22
8,Structured,XGBoost,addr_state_WA,structured,95.526299,0.065235,3
8,Structured,XGBoost,addr_state_WI,structured,36.656155,0.025032,8
8,Structured,RandomForest,annual_inc,structured,0.113262,0.113262,2
8,Structured,RandomForest,avg_cur_bal,structured,0.009098,0.009098,17
8,Structured,RandomForest,bc_open_to_buy,structured,0.010715,0.010715,14
8,Structured,RandomForest,collections_12_mths_ex_med,structured,0.002784,0.002784,25
8,Structured,RandomForest,delinq_amnt,structured,0.066883,0.066883,7
8,Structured,RandomForest,dti,structured,0.035291,0.035291,11
8,Structured,RandomForest,emp_length,structured,0.02633,0.02633,13
8,Structured,RandomForest,inq_last_6mths,structured,0.149562,0.149562,1
8,Structured,RandomForest,int_rate,structured,0.055912,0.055912,9
8,Structured,RandomForest,mo_sin_old_il_acct,structured,0.027625,0.027625,12
8,Structured,RandomForest,mths_since_last_major_derog,structured,0.001846,0.001846,30
8,Structured,RandomForest,mths_since_recent_bc,structured,0.006383,0.006383,22
8,Structured,RandomForest,mths_since_recent_bc_dlq,structured,0.003289,0.003289,24
8,Structured,RandomForest,mths_since_recent_inq,structured,0.002675,0.002675,26
8,Structured,RandomForest,num_accts_ever_120_pd,structured,0.075665,0.075665,4
8,Structured,RandomForest,num_actv_bc_tl,structured,0.0,0.0,50
8,Structured,RandomForest,num_actv_rev_tl,structured,0.058105,0.058105,8
8,Structured,RandomForest,num_bc_sats,structured,0.047944,0.047944,10
8,Structured,RandomForest,num_il_tl,structured,0.008697,0.008697,18
8,Structured,RandomForest,num_op_rev_tl,structured,0.067557,0.067557,6
8,Structured,RandomForest,num_rev_accts,structured,0.000114,0.000114,37
8,Structured,RandomForest,num_tl_120dpd_2m,structured,1.7e-05,1.7e-05,42
8,Structured,RandomForest,num_tl_90g_dpd_24m,structured,0.006179,0.006179,23
8,Structured,RandomForest,num_tl_op_past_12m,structured,0.000166,0.000166,36
8,Structured,RandomForest,pub_rec,structured,0.00259,0.00259,27
8,Structured,RandomForest,revol_util,structured,0.0,0.0,46
8,Structured,RandomForest,tot_coll_amt,structured,0.0,0.0,49
8,Structured,RandomForest,addr_state_AL,structured,0.000174,0.000174,35
8,Structured,RandomForest,addr_state_AZ,structured,0.0,0.0,47
8,Structured,RandomForest,addr_state_CO,structured,0.0,0.0,48
8,Structured,RandomForest,addr_state_GA,structured,0.002589,0.002589,28
8,Structured,RandomForest,addr_state_IA,structured,2.6e-05,2.6e-05,41
8,Structured,RandomForest,addr_state_IL,structured,0.00071,0.00071,32
8,Structured,RandomForest,addr_state_IN,structured,7e-06,7e-06,43
8,Structured,RandomForest,addr_state_KS,structured,9.1e-05,9.1e-05,38
8,Structured,RandomForest,addr_state_LA,structured,0.0,0.0,45
8,Structured,RandomForest,addr_state_MA,structured,0.002311,0.002311,29
8,Structured,RandomForest,addr_state_MD,structured,4.8e-05,4.8e-05,40
8,Structured,RandomForest,addr_state_MO,structured,0.000401,0.000401,33
8,Structured,RandomForest,addr_state_NE,structured,0.007635,0.007635,20
8,Structured,RandomForest,addr_state_NH,structured,0.009489,0.009489,15
8,Structured,RandomForest,addr_state_NV,structured,7.3e-05,7.3e-05,39
8,Structured,RandomForest,addr_state_NY,structured,0.001483,0.001483,31
8,Structured,RandomForest,addr_state_RI,structured,0.000185,0.000185,34
8,Structured,RandomForest,addr_state_TN,structured,0.0,0.0,44
8,Structured,RandomForest,addr_state_UT,structured,0.009455,0.009455,16
8,Structured,RandomForest,addr_state_VA,structured,0.007206,0.007206,21
8,Structured,RandomForest,addr_state_VT,structured,0.007713,0.007713,19
8,Structured,RandomForest,addr_state_WA,structured,0.06958,0.06958,5
8,Structured,RandomForest,addr_state_WI,structured,0.102134,0.102134,3
8,Structured+FinBERT,Logistic,acc_open_past_24mths,structured,0.111193,0.031179,11
8,Structured+FinBERT,Logistic,annual_inc,structured,0.330942,0.092797,2
8,Structured+FinBERT,Logistic,avg_cur_bal,structured,0.297606,0.083449,3
8,Structured+FinBERT,Logistic,bc_open_to_buy,structured,0.153188,0.042954,8
8,Structured+FinBERT,Logistic,delinq_2yrs,structured,0.0,0.0,50
8,Structured+FinBERT,Logistic,delinq_amnt,structured,0.026853,0.00753,26
8,Structured+FinBERT,Logistic,emp_length,structured,0.161339,0.04524,7
8,Structured+FinBERT,Logistic,inq_last_6mths,structured,0.497574,0.139521,1
8,Structured+FinBERT,Logistic,int_rate,structured,0.052962,0.014851,18
8,Structured+FinBERT,Logistic,mo_sin_rcnt_rev_tl_op,structured,0.056245,0.015771,17
8,Structured+FinBERT,Logistic,mo_sin_rcnt_tl,structured,0.252134,0.070699,5
8,Structured+FinBERT,Logistic,mths_since_last_delinq,structured,0.061435,0.017227,15
8,Structured+FinBERT,Logistic,mths_since_recent_bc,structured,0.057764,0.016197,16
8,Structured+FinBERT,Logistic,mths_since_recent_inq,structured,0.023456,0.006577,30
8,Structured+FinBERT,Logistic,num_accts_ever_120_pd,structured,0.119499,0.033508,9
8,Structured+FinBERT,Logistic,num_actv_rev_tl,structured,0.29417,0.082486,4
8,Structured+FinBERT,Logistic,num_op_rev_tl,structured,0.11551,0.032389,10
8,Structured+FinBERT,Logistic,num_tl_90g_dpd_24m,structured,0.094528,0.026506,12
8,Structured+FinBERT,Logistic,pub_rec,structured,0.067241,0.018855,14
8,Structured+FinBERT,Logistic,pub_rec_bankruptcies,structured,0.023005,0.006451,32
8,Structured+FinBERT,Logistic,revol_bal,structured,0.009987,0.0028,38
8,Structured+FinBERT,Logistic,total_acc,structured,0.003982,0.001117,47
8,Structured+FinBERT,Logistic,total_bal_ex_mort,structured,0.002106,0.000591,48
8,Structured+FinBERT,Logistic,total_il_high_credit_limit,structured,0.012205,0.003422,36
8,Structured+FinBERT,Logistic,addr_state_CA,structured,0.018982,0.005323,35
8,Structured+FinBERT,Logistic,addr_state_CO,structured,0.0,0.0,49
8,Structured+FinBERT,Logistic,addr_state_DC,structured,0.037816,0.010604,22
8,Structured+FinBERT,Logistic,addr_state_HI,structured,0.02413,0.006766,29
8,Structured+FinBERT,Logistic,addr_state_KS,structured,0.004605,0.001291,46
8,Structured+FinBERT,Logistic,addr_state_MA,structured,0.025824,0.007241,27
8,Structured+FinBERT,Logistic,addr_state_MO,structured,0.010195,0.002859,37
8,Structured+FinBERT,Logistic,addr_state_NH,structured,0.02818,0.007902,24
8,Structured+FinBERT,Logistic,addr_state_SC,structured,0.048402,0.013572,19
8,Structured+FinBERT,Logistic,addr_state_VA,structured,0.008841,0.002479,40
8,Structured+FinBERT,Logistic,addr_state_VT,structured,0.006966,0.001953,42
8,Structured+FinBERT,Logistic,addr_state_WA,structured,0.005392,0.001512,43
8,Structured+FinBERT,Logistic,addr_state_WI,structured,0.17207,0.048249,6
8,Structured+FinBERT,Logistic,addr_state_WY,structured,0.019047,0.005341,34
8,Structured+FinBERT,Logistic,purpose_credit_card,structured,0.005211,0.001461,44
8,Structured+FinBERT,Logistic,purpose_house,structured,0.019923,0.005586,33
8,Structured+FinBERT,Logistic,purpose_medical,structured,0.047288,0.01326,21
8,Structured+FinBERT,Logistic,purpose_wedding,structured,0.04827,0.013535,20
8,Structured+FinBERT,Logistic,verification_status_Source Verified,structured,0.083084,0.023297,13
8,Structured+FinBERT,Logistic,fb:pca_001,FinBERT,0.024971,0.007002,28
8,Structured+FinBERT,Logistic,fb:pca_003,FinBERT,0.027406,0.007685,25
8,Structured+FinBERT,Logistic,fb:pca_006,FinBERT,0.008728,0.002447,41
8,Structured+FinBERT,Logistic,fb:pca_008,FinBERT,0.004966,0.001393,45
8,Structured+FinBERT,Logistic,fb:pca_010,FinBERT,0.028627,0.008027,23
8,Structured+FinBERT,Logistic,fb:pca_016,FinBERT,0.009157,0.002568,39
8,Structured+FinBERT,Logistic,fb:pca_026,FinBERT,0.023297,0.006532,31
8,Structured+FinBERT,XGBoost,acc_open_past_24mths,structured,42.070007,0.022175,9
8,Structured+FinBERT,XGBoost,annual_inc,structured,85.91713,0.045287,4
8,Structured+FinBERT,XGBoost,avg_cur_bal,structured,23.08392,0.012168,38
8,Structured+FinBERT,XGBoost,bc_open_to_buy,structured,26.574453,0.014007,23
8,Structured+FinBERT,XGBoost,delinq_2yrs,structured,0.0,0.0,50
8,Structured+FinBERT,XGBoost,delinq_amnt,structured,27.017195,0.014241,22
8,Structured+FinBERT,XGBoost,emp_length,structured,61.024433,0.032166,5
8,Structured+FinBERT,XGBoost,inq_last_6mths,structured,301.429047,0.158883,1
8,Structured+FinBERT,XGBoost,int_rate,structured,26.056122,0.013734,25
8,Structured+FinBERT,XGBoost,mo_sin_rcnt_rev_tl_op,structured,40.358143,0.021273,10
8,Structured+FinBERT,XGBoost,mo_sin_rcnt_tl,structured,22.837669,0.012038,40
8,Structured+FinBERT,XGBoost,mths_since_last_delinq,structured,34.576862,0.018225,14
8,Structured+FinBERT,XGBoost,mths_since_recent_bc,structured,25.368927,0.013372,32
8,Structured+FinBERT,XGBoost,mths_since_recent_inq,structured,43.992626,0.023188,8
8,Structured+FinBERT,XGBoost,num_accts_ever_120_pd,structured,40.078842,0.021126,11
8,Structured+FinBERT,XGBoost,num_actv_rev_tl,structured,184.326447,0.097158,2
8,Structured+FinBERT,XGBoost,num_op_rev_tl,structured,53.940678,0.028432,7
8,Structured+FinBERT,XGBoost,num_tl_90g_dpd_24m,structured,34.953514,0.018424,13
8,Structured+FinBERT,XGBoost,pub_rec,structured,33.983463,0.017913,15
8,Structured+FinBERT,XGBoost,pub_rec_bankruptcies,structured,35.959084,0.018954,12
8,Structured+FinBERT,XGBoost,revol_bal,structured,0.0,0.0,49
8,Structured+FinBERT,XGBoost,total_acc,structured,0.0,0.0,45
8,Structured+FinBERT,XGBoost,total_bal_ex_mort,structured,0.0,0.0,44
8,Structured+FinBERT,XGBoost,total_il_high_credit_limit,structured,6.64465,0.003502,43
8,Structured+FinBERT,XGBoost,addr_state_CA,structured,25.143831,0.013253,33
8,Structured+FinBERT,XGBoost,addr_state_CO,structured,0.0,0.0,46
8,Structured+FinBERT,XGBoost,addr_state_DC,structured,23.300133,0.012281,37
8,Structured+FinBERT,XGBoost,addr_state_HI,structured,18.486393,0.009744,41
8,Structured+FinBERT,XGBoost,addr_state_KS,structured,0.0,0.0,47
8,Structured+FinBERT,XGBoost,addr_state_MA,structured,30.24626,0.015943,18
8,Structured+FinBERT,XGBoost,addr_state_MO,structured,0.0,0.0,48
8,Structured+FinBERT,XGBoost,addr_state_NH,structured,25.939184,0.013673,27
8,Structured+FinBERT,XGBoost,addr_state_SC,structured,32.692455,0.017232,16
8,Structured+FinBERT,XGBoost,addr_state_VA,structured,15.054756,0.007935,42
8,Structured+FinBERT,XGBoost,addr_state_VT,structured,25.04162,0.013199,34
8,Structured+FinBERT,XGBoost,addr_state_WA,structured,148.023453,0.078023,3
8,Structured+FinBERT,XGBoost,addr_state_WI,structured,55.280502,0.029138,6
8,Structured+FinBERT,XGBoost,addr_state_WY,structured,25.972799,0.01369,26
8,Structured+FinBERT,XGBoost,purpose_credit_card,structured,29.574255,0.015589,20
8,Structured+FinBERT,XGBoost,purpose_house,structured,24.130478,0.012719,36
8,Structured+FinBERT,XGBoost,purpose_medical,structured,29.027575,0.0153,21
8,Structured+FinBERT,XGBoost,purpose_wedding,structured,29.995338,0.015811,19
8,Structured+FinBERT,XGBoost,verification_status_Source Verified,structured,32.491966,0.017126,17
8,Structured+FinBERT,XGBoost,fb:pca_001,FinBERT,25.490847,0.013436,31
8,Structured+FinBERT,XGBoost,fb:pca_003,FinBERT,26.295301,0.01386,24
8,Structured+FinBERT,XGBoost,fb:pca_006,FinBERT,22.86717,0.012053,39
8,Structured+FinBERT,XGBoost,fb:pca_008,FinBERT,24.680738,0.013009,35
8,Structured+FinBERT,XGBoost,fb:pca_010,FinBERT,25.854641,0.013628,29
8,Structured+FinBERT,XGBoost,fb:pca_016,FinBERT,25.514263,0.013449,30
8,Structured+FinBERT,XGBoost,fb:pca_026,FinBERT,25.880236,0.013641,28
8,Structured+FinBERT,RandomForest,acc_open_past_24mths,structured,0.003693,0.003693,33
8,Structured+FinBERT,RandomForest,annual_inc,structured,0.099763,0.099763,3
8,Structured+FinBERT,RandomForest,avg_cur_bal,structured,0.005159,0.005159,28
8,Structured+FinBERT,RandomForest,bc_open_to_buy,structured,0.006063,0.006063,25
8,Structured+FinBERT,RandomForest,delinq_2yrs,structured,0.0,0.0,50
8,Structured+FinBERT,RandomForest,delinq_amnt,structured,0.043826,0.043826,8
8,Structured+FinBERT,RandomForest,emp_length,structured,0.021587,0.021587,11
8,Structured+FinBERT,RandomForest,inq_last_6mths,structured,0.144207,0.144207,1
8,Structured+FinBERT,RandomForest,int_rate,structured,0.039399,0.039399,9
8,Structured+FinBERT,RandomForest,mo_sin_rcnt_rev_tl_op,structured,0.003935,0.003935,31
8,Structured+FinBERT,RandomForest,mo_sin_rcnt_tl,structured,0.00545,0.00545,26
8,Structured+FinBERT,RandomForest,mths_since_last_delinq,structured,0.004822,0.004822,29
8,Structured+FinBERT,RandomForest,mths_since_recent_bc,structured,0.00385,0.00385,32
8,Structured+FinBERT,RandomForest,mths_since_recent_inq,structured,0.001922,0.001922,35
8,Structured+FinBERT,RandomForest,num_accts_ever_120_pd,structured,0.056667,0.056667,7
8,Structured+FinBERT,RandomForest,num_actv_rev_tl,structured,0.066078,0.066078,5
8,Structured+FinBERT,RandomForest,num_op_rev_tl,structured,0.057659,0.057659,6
8,Structured+FinBERT,RandomForest,num_tl_90g_dpd_24m,structured,0.003352,0.003352,34
8,Structured+FinBERT,RandomForest,pub_rec,structured,0.001237,0.001237,37
8,Structured+FinBERT,RandomForest,pub_rec_bankruptcies,structured,0.000239,0.000239,40
8,Structured+FinBERT,RandomForest,revol_bal,structured,0.0,0.0,48
8,Structured+FinBERT,RandomForest,total_acc,structured,0.0,0.0,47
8,Structured+FinBERT,RandomForest,total_bal_ex_mort,structured,1.1e-05,1.1e-05,46
8,Structured+FinBERT,RandomForest,total_il_high_credit_limit,structured,8.2e-05,8.2e-05,43
8,Structured+FinBERT,RandomForest,addr_state_CA,structured,8.7e-05,8.7e-05,42
8,Structured+FinBERT,RandomForest,addr_state_CO,structured,0.0,0.0,49
8,Structured+FinBERT,RandomForest,addr_state_DC,structured,0.000289,0.000289,38
8,Structured+FinBERT,RandomForest,addr_state_HI,structured,0.000144,0.000144,41
8,Structured+FinBERT,RandomForest,addr_state_KS,structured,1.4e-05,1.4e-05,45
8,Structured+FinBERT,RandomForest,addr_state_MA,structured,0.001367,0.001367,36
8,Structured+FinBERT,RandomForest,addr_state_MO,structured,6.1e-05,6.1e-05,44
8,Structured+FinBERT,RandomForest,addr_state_NH,structured,0.007058,0.007058,24
8,Structured+FinBERT,RandomForest,addr_state_SC,structured,0.000272,0.000272,39
8,Structured+FinBERT,RandomForest,addr_state_VA,structured,0.004364,0.004364,30
8,Structured+FinBERT,RandomForest,addr_state_VT,structured,0.005333,0.005333,27
8,Structured+FinBERT,RandomForest,addr_state_WA,structured,0.071682,0.071682,4
8,Structured+FinBERT,RandomForest,addr_state_WI,structured,0.105943,0.105943,2
8,Structured+FinBERT,RandomForest,addr_state_WY,structured,0.019086,0.019086,14
8,Structured+FinBERT,RandomForest,purpose_credit_card,structured,0.02041,0.02041,12
8,Structured+FinBERT,RandomForest,purpose_house,structured,0.015994,0.015994,22
8,Structured+FinBERT,RandomForest,purpose_medical,structured,0.018762,0.018762,15
8,Structured+FinBERT,RandomForest,purpose_wedding,structured,0.020358,0.020358,13
8,Structured+FinBERT,RandomForest,verification_status_Source Verified,structured,0.022056,0.022056,10
8,Structured+FinBERT,RandomForest,fb:pca_001,FinBERT,0.016864,0.016864,19
8,Structured+FinBERT,RandomForest,fb:pca_003,FinBERT,0.016575,0.016575,20
8,Structured+FinBERT,RandomForest,fb:pca_006,FinBERT,0.015957,0.015957,23
8,Structured+FinBERT,RandomForest,fb:pca_008,FinBERT,0.017743,0.017743,16
8,Structured+FinBERT,RandomForest,fb:pca_010,FinBERT,0.017286,0.017286,17
8,Structured+FinBERT,RandomForest,fb:pca_016,FinBERT,0.016325,0.016325,21
8,Structured+FinBERT,RandomForest,fb:pca_026,FinBERT,0.016971,0.016971,18
9,Structured,Logistic,acc_open_past_24mths,structured,0.169409,0.050387,6
9,Structured,Logistic,annual_inc,structured,0.31386,0.09335,2
9,Structured,Logistic,bc_open_to_buy,structured,0.250184,0.074411,5
9,Structured,Logistic,bc_util,structured,0.119189,0.03545,9
9,Structured,Logistic,delinq_2yrs,structured,0.008611,0.002561,43
9,Structured,Logistic,dti,structured,0.029212,0.008688,24
9,Structured,Logistic,emp_length,structured,0.045802,0.013623,21
9,Structured,Logistic,inq_last_6mths,structured,0.135766,0.04038,7
9,Structured,Logistic,int_rate,structured,0.464415,0.138128,1
9,Structured,Logistic,mo_sin_old_il_acct,structured,0.006278,0.001867,46
9,Structured,Logistic,mo_sin_rcnt_tl,structured,0.01089,0.003239,41
9,Structured,Logistic,mths_since_recent_bc,structured,0.258257,0.076812,4
9,Structured,Logistic,mths_since_recent_inq,structured,0.073075,0.021734,15
9,Structured,Logistic,mths_since_recent_revol_delinq,structured,0.016305,0.004849,33
9,Structured,Logistic,num_op_rev_tl,structured,0.05667,0.016855,17
9,Structured,Logistic,num_rev_accts,structured,0.045872,0.013644,20
9,Structured,Logistic,num_tl_90g_dpd_24m,structured,0.003176,0.000945,48
9,Structured,Logistic,num_tl_op_past_12m,structured,0.014148,0.004208,38
9,Structured,Logistic,pub_rec_bankruptcies,structured,0.058138,0.017292,16
9,Structured,Logistic,revol_util,structured,0.120995,0.035987,8
9,Structured,Logistic,tax_liens,structured,0.0,0.0,50
9,Structured,Logistic,term,structured,0.265778,0.079049,3
9,Structured,Logistic,total_bc_limit,structured,0.078426,0.023326,14
9,Structured,Logistic,fico_midpoint,structured,0.089014,0.026475,11
9,Structured,Logistic,addr_state_CT,structured,0.012468,0.003708,40
9,Structured,Logistic,addr_state_FL,structured,0.047736,0.014198,19
9,Structured,Logistic,addr_state_IA,structured,0.015625,0.004647,34
9,Structured,Logistic,addr_state_MA,structured,0.014743,0.004385,37
9,Structured,Logistic,addr_state_MN,structured,0.000563,0.000167,49
9,Structured,Logistic,addr_state_NY,structured,0.019693,0.005857,30
9,Structured,Logistic,addr_state_OH,structured,0.022412,0.006666,28
9,Structured,Logistic,addr_state_RI,structured,0.006575,0.001956,44
9,Structured,Logistic,addr_state_UT,structured,0.015518,0.004616,35
9,Structured,Logistic,addr_state_VA,structured,0.023877,0.007102,26
9,Structured,Logistic,addr_state_WA,structured,0.008656,0.002575,42
9,Structured,Logistic,addr_state_WI,structured,0.006301,0.001874,45
9,Structured,Logistic,purpose_debt_consolidation,structured,0.079754,0.023721,13
9,Structured,Logistic,purpose_home_improvement,structured,0.021301,0.006335,29
9,Structured,Logistic,purpose_house,structured,0.026288,0.007819,25
9,Structured,Logistic,purpose_major_purchase,structured,0.012674,0.00377,39
9,Structured,Logistic,purpose_moving,structured,0.044492,0.013233,22
9,Structured,Logistic,purpose_other,structured,0.088239,0.026244,12
9,Structured,Logistic,purpose_wedding,structured,0.022483,0.006687,27
9,Structured,Logistic,home_ownership_OTHER,structured,0.050631,0.015059,18
9,Structured,Logistic,home_ownership_OWN,structured,0.015019,0.004467,36
9,Structured,Logistic,home_ownership_RENT,structured,0.018051,0.005369,31
9,Structured,Logistic,verification_status_Source Verified,structured,0.030811,0.009164,23
9,Structured,Logistic,verification_status_Verified,structured,0.016726,0.004975,32
9,Structured,Logistic,grade_ord,structured,0.005965,0.001774,47
9,Structured,Logistic,sub_grade_ord,structured,0.102127,0.030375,10
9,Structured,XGBoost,acc_open_past_24mths,structured,52.440903,0.028928,7
9,Structured,XGBoost,annual_inc,structured,82.898048,0.045729,4
9,Structured,XGBoost,bc_open_to_buy,structured,23.705282,0.013077,24
9,Structured,XGBoost,bc_util,structured,24.177263,0.013337,21
9,Structured,XGBoost,delinq_2yrs,structured,17.665108,0.009745,40
9,Structured,XGBoost,dti,structured,22.813494,0.012585,25
9,Structured,XGBoost,emp_length,structured,27.004456,0.014897,15
9,Structured,XGBoost,inq_last_6mths,structured,54.216785,0.029908,6
9,Structured,XGBoost,int_rate,structured,316.082275,0.174361,1
9,Structured,XGBoost,mo_sin_old_il_acct,structured,18.907198,0.01043,37
9,Structured,XGBoost,mo_sin_rcnt_tl,structured,18.992035,0.010477,36
9,Structured,XGBoost,mths_since_recent_bc,structured,28.191093,0.015551,13
9,Structured,XGBoost,mths_since_recent_inq,structured,24.797422,0.013679,19
9,Structured,XGBoost,mths_since_recent_revol_delinq,structured,19.93609,0.010997,32
9,Structured,XGBoost,num_op_rev_tl,structured,11.318323,0.006244,44
9,Structured,XGBoost,num_rev_accts,structured,10.732312,0.00592,45
9,Structured,XGBoost,num_tl_90g_dpd_24m,structured,0.0,0.0,47
9,Structured,XGBoost,num_tl_op_past_12m,structured,12.894699,0.007113,43
9,Structured,XGBoost,pub_rec_bankruptcies,structured,41.05764,0.022649,8
9,Structured,XGBoost,revol_util,structured,30.375463,0.016756,11
9,Structured,XGBoost,tax_liens,structured,0.0,0.0,48
9,Structured,XGBoost,term,structured,162.849579,0.089833,3
9,Structured,XGBoost,total_bc_limit,structured,28.858952,0.01592,12
9,Structured,XGBoost,fico_midpoint,structured,36.173653,0.019955,9
9,Structured,XGBoost,addr_state_CT,structured,27.001415,0.014895,17
9,Structured,XGBoost,addr_state_FL,structured,24.045206,0.013264,22
9,Structured,XGBoost,addr_state_IA,structured,0.0,0.0,50
9,Structured,XGBoost,addr_state_MA,structured,18.726387,0.01033,38
9,Structured,XGBoost,addr_state_MN,structured,20.296749,0.011196,31
9,Structured,XGBoost,addr_state_NY,structured,23.800158,0.013129,23
9,Structured,XGBoost,addr_state_OH,structured,16.306601,0.008995,41
9,Structured,XGBoost,addr_state_RI,structured,0.0,0.0,49
9,Structured,XGBoost,addr_state_UT,structured,14.634063,0.008073,42
9,Structured,XGBoost,addr_state_VA,structured,18.566971,0.010242,39
9,Structured,XGBoost,addr_state_WA,structured,20.694672,0.011416,29
9,Structured,XGBoost,addr_state_WI,structured,20.759375,0.011452,27
9,Structured,XGBoost,purpose_debt_consolidation,structured,27.473825,0.015155,14
9,Structured,XGBoost,purpose_home_improvement,structured,27.004129,0.014896,16
9,Structured,XGBoost,purpose_house,structured,24.771276,0.013665,20
9,Structured,XGBoost,purpose_major_purchase,structured,19.897358,0.010976,33
9,Structured,XGBoost,purpose_moving,structured,20.650383,0.011391,30
9,Structured,XGBoost,purpose_other,structured,36.105278,0.019917,10
9,Structured,XGBoost,purpose_wedding,structured,26.018824,0.014353,18
9,Structured,XGBoost,home_ownership_OTHER,structured,0.0,0.0,46
9,Structured,XGBoost,home_ownership_OWN,structured,19.798643,0.010922,34
9,Structured,XGBoost,home_ownership_RENT,structured,20.747013,0.011445,28
9,Structured,XGBoost,verification_status_Source Verified,structured,22.789356,0.012571,26
9,Structured,XGBoost,verification_status_Verified,structured,19.679062,0.010856,35
9,Structured,XGBoost,grade_ord,structured,218.380219,0.120466,2
9,Structured,XGBoost,sub_grade_ord,structured,58.564709,0.032306,5
9,Structured,RandomForest,acc_open_past_24mths,structured,0.019124,0.019124,15
9,Structured,RandomForest,annual_inc,structured,0.116785,0.116785,2
9,Structured,RandomForest,bc_open_to_buy,structured,0.024542,0.024542,11
9,Structured,RandomForest,bc_util,structured,0.023658,0.023658,14
9,Structured,RandomForest,delinq_2yrs,structured,0.003801,0.003801,23
9,Structured,RandomForest,dti,structured,0.071593,0.071593,6
9,Structured,RandomForest,emp_length,structured,0.035716,0.035716,9
9,Structured,RandomForest,inq_last_6mths,structured,0.026421,0.026421,10
9,Structured,RandomForest,int_rate,structured,0.149632,0.149632,1
9,Structured,RandomForest,mo_sin_old_il_acct,structured,0.00028,0.00028,37
9,Structured,RandomForest,mo_sin_rcnt_tl,structured,0.000318,0.000318,36
9,Structured,RandomForest,mths_since_recent_bc,structured,0.023782,0.023782,13
9,Structured,RandomForest,mths_since_recent_inq,structured,0.017834,0.017834,16
9,Structured,RandomForest,mths_since_recent_revol_delinq,structured,0.005888,0.005888,21
9,Structured,RandomForest,num_op_rev_tl,structured,0.000177,0.000177,42
9,Structured,RandomForest,num_rev_accts,structured,0.000226,0.000226,39
9,Structured,RandomForest,num_tl_90g_dpd_24m,structured,0.0,0.0,48
9,Structured,RandomForest,num_tl_op_past_12m,structured,0.000178,0.000178,41
9,Structured,RandomForest,pub_rec_bankruptcies,structured,0.002449,0.002449,26
9,Structured,RandomForest,revol_util,structured,0.078997,0.078997,4
9,Structured,RandomForest,tax_liens,structured,0.0,0.0,50
9,Structured,RandomForest,term,structured,0.058102,0.058102,8
9,Structured,RandomForest,total_bc_limit,structured,0.024369,0.024369,12
9,Structured,RandomForest,fico_midpoint,structured,0.068497,0.068497,7
9,Structured,RandomForest,addr_state_CT,structured,0.00026,0.00026,38
9,Structured,RandomForest,addr_state_FL,structured,0.002962,0.002962,25
9,Structured,RandomForest,addr_state_IA,structured,0.0,0.0,49
9,Structured,RandomForest,addr_state_MA,structured,0.000796,0.000796,32
9,Structured,RandomForest,addr_state_MN,structured,0.000183,0.000183,40
9,Structured,RandomForest,addr_state_NY,structured,0.003078,0.003078,24
9,Structured,RandomForest,addr_state_OH,structured,0.000542,0.000542,34
9,Structured,RandomForest,addr_state_RI,structured,6e-06,6e-06,46
9,Structured,RandomForest,addr_state_UT,structured,3.6e-05,3.6e-05,45
9,Structured,RandomForest,addr_state_VA,structured,0.000823,0.000823,31
9,Structured,RandomForest,addr_state_WA,structured,0.000387,0.000387,35
9,Structured,RandomForest,addr_state_WI,structured,9e-05,9e-05,44
9,Structured,RandomForest,purpose_debt_consolidation,structured,0.011449,0.011449,17
9,Structured,RandomForest,purpose_home_improvement,structured,0.002265,0.002265,27
9,Structured,RandomForest,purpose_house,structured,0.000113,0.000113,43
9,Structured,RandomForest,purpose_major_purchase,structured,0.00145,0.00145,29
9,Structured,RandomForest,purpose_moving,structured,0.000829,0.000829,30
9,Structured,RandomForest,purpose_other,structured,0.004472,0.004472,22
9,Structured,RandomForest,purpose_wedding,structured,0.000672,0.000672,33
9,Structured,RandomForest,home_ownership_OTHER,structured,0.0,0.0,47
9,Structured,RandomForest,home_ownership_OWN,structured,0.002156,0.002156,28
9,Structured,RandomForest,home_ownership_RENT,structured,0.010147,0.010147,18
9,Structured,RandomForest,verification_status_Source Verified,structured,0.007362,0.007362,20
9,Structured,RandomForest,verification_status_Verified,structured,0.008809,0.008809,19
9,Structured,RandomForest,grade_ord,structured,0.076762,0.076762,5
9,Structured,RandomForest,sub_grade_ord,structured,0.111978,0.111978,3
9,Structured+FinBERT,Logistic,annual_inc,structured,0.319543,0.108078,2
9,Structured+FinBERT,Logistic,bc_open_to_buy,structured,0.24368,0.082419,4
9,Structured+FinBERT,Logistic,collections_12_mths_ex_med,structured,0.0,0.0,50
9,Structured+FinBERT,Logistic,delinq_2yrs,structured,0.001707,0.000577,47
9,Structured+FinBERT,Logistic,dti,structured,0.040573,0.013723,15
9,Structured+FinBERT,Logistic,inq_last_6mths,structured,0.152591,0.05161,5
9,Structured+FinBERT,Logistic,int_rate,structured,0.447113,0.151225,1
9,Structured+FinBERT,Logistic,loan_amnt,structured,0.073194,0.024756,12
9,Structured+FinBERT,Logistic,mo_sin_old_rev_tl_op,structured,0.007118,0.002408,42
